biolab_index,rdkit,standard_value,Binary,assay_type,not_sure
2574462976297213009,COc1ccc2[nH]c(-c3c(C)nn(C)c3C)c(/C=C3/Oc4ccc(NC(=O)Nc5ccc(C(=O)N6CCOCC6)cc5)cc4C3=O)c2c1,9.69897000433602,1,binding,0
-8808714407914033539,COc1cccc(Nc2nc(N3CCCCC3)nc3c2cnn3C)c1,6.444905551421679,0,binding,1
689121277754847372,COc1cccc(Nc2nc(-c3cnc(N)nc3)nc3c2cnn3C)c1,7.7958800173440705,1,binding,0
4495964033265549138,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN1CCN(CCCO)CC1,8.39794000867204,1,binding,0
-478749634727292181,Cn1ncc2c(Oc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,8.52287874528034,1,binding,0
-3522084996096923140,COC(=O)c1cccc(-c2cc(Nc3ccc4[nH]ncc4c3)nc(N3CCOCC3)n2)c1,4.79588001734407,0,binding,0
-1006273300888039972,COC(=O)N1CCC(n2ncc3c(N4CC5CCC(C4)O5)nc(-c4ccc(NC(=O)NC5CC5)cc4)nc32)CC1,5.36451625318509,0,binding,0
587728979041808501,Oc1cccc(-c2cc(Nc3ccc4[nH]ncc4c3)nc(N3CCOCC3)n2)c1,7.508638306165731,1,binding,0
5623372606146114092,Oc1cccc(Nc2nc3ccccc3n2-c2ncnc(Nc3ccccc3)n2)c1,6.14266750356873,0,binding,1
-662793240414999507,CN1CCN(C(=O)C2CCN(c3ccnc4c3c(/C=C3\Oc5cccc(O)c5C3=O)cn4C)CC2)CC1,7.4089353929735005,1,binding,1
7077172524870943592,Oc1ccccc1-c1cc(Nc2ccc3[nH]ncc3c2)nc(N2CCOCC2)n1,6.040958607678911,0,binding,1
-1412328172197308261,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)cn2CCCN(C)C,7.397940008672039,1,binding,1
-6597458055128215178,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccccc5F)CC4)c3n2)c1,7.376750709602099,1,binding,1
-7271858243753222830,CN(C)C(=O)C1CCN(c2ccnc3c2c(/C=C2\Oc4cccc(O)c4C2=O)cn3C)CC1,7.52287874528034,1,binding,0
-2227175796880497644,CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,5.369470428573179,0,binding,0
-2589247399354736778,CN(C)CCCOc1ccc(CN2CCC(n3cnc4c(N5CCOCC5)nc(-c5cccc(CO)c5)nc43)CC2)cc1,7.7958800173440705,1,binding,0
6374064073490100680,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1)NC1CC1,4.9208187539523705,0,binding,0
9209642369746937291,Oc1cccc(-c2cc(Nc3ccc4[nH]ncc4c3)nc(N3CCNCC3)n2)c1,4.79588001734407,0,binding,0
-7507517385854822241,COc1cccc(Nc2nc(N3CCOCC3)nc3c2cnn3C)c1,6.79048498545737,0,binding,1
-3177097044457303042,CNC(=O)Nc1ccc2c(c1)C(=O)/C(=C/c1cn(C)c3nccc(-c4ccccc4)c13)O2,6.63264407897398,0,binding,1
-8809670138621369428,O=C1CC(c2ccccc2)Cc2nc(N3CCOCC3)sc21,4.62342304294349,0,binding,0
8818900383180124074,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C(C)C)c3n2)cc1,6.63078414258986,0,binding,1
-6800254622174368839,CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,9.39794000867204,1,binding,0
1347678533843573701,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCCO5)c3n2)cc1,6.51570016065321,0,binding,1
3029467747362246927,COC1CCN(C(=O)C2CCN(c3ccnc4c3c(/C=C3\Oc5ccc(NC(=O)Nc6cccnc6)cc5C3=O)cn4C)CC2)C1,5.63638802010786,0,binding,0
1899092043753467143,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN(C)C,8.30102999566398,1,binding,0
-8287392875770553572,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,5.92811799269387,0,binding,0
4719531896406916082,O=C1CC(c2cccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)c2)=Nc2cnn(Cc3ccccc3)c2N1,5.6675615400844,0,binding,0
6152724581733881464,CN(C)CCNC(=O)Nc1ccc2c(c1)C(=O)/C(=C/c1cn(C)c3nccc(N4CC5CCC(C4)O5)c13)O2,7.619788758288389,1,binding,0
8838251189583021395,Oc1cccc(Nc2nc3ccccc3n2-c2ncncn2)c1,5.69897000433602,0,binding,0
-5126847954872446876,CNc1nc(C)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,5.65757731917779,0,binding,0
9075909139875665484,CNC(=O)Nc1ccc2c(c1)C(=O)/C(=C\c1c(-c3c(C)nn(C)c3C)[nH]c3c(F)cc(OC)cc13)O2,9.39794000867204,1,binding,0
4741608678078866202,Oc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,5.2027324591692805,0,binding,0
2158022023703616481,Clc1cccc(-c2cc(Nc3ccc4[nH]ncc4c3)nc(N3CCOCC3)n2)c1,4.88605664769316,0,binding,0
5290014848431521236,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sc(CN4CCN(C)CC4)cc3n2)cc1,6.4921441283041705,0,binding,1
-3863577518487358043,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1)Nc1cccnc1,6.5686362358410095,0,binding,1
-5232793345855097880,COc1cccc(Nc2nc(-c3cccnc3)nc3c2cnn3C)c1,7.53760200210104,1,binding,0
-1045058478301685903,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,6.46218090492673,0,binding,1
-8946863186916882951,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4CC5CCC(C4)O5)CC3)ccnc21,5.77546693739391,0,binding,0
521186477087148771,Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,7.78251605578609,1,binding,0
2404450175707020287,O=C1/C(=C/c2c(-c3ccc(F)cc3)[nH]c3ccccc23)Oc2cc(O)cc(O)c21,5.8013429130455805,0,binding,0
7229033713378752201,CN1CCN(C(=O)C2CCN(c3ccnc4c3c(/C=C3\Oc5ccc(NC(=O)Nc6cccnc6)cc5C3=O)cn4C)CC2)CC1,5.33743103306674,0,binding,0
-5865894622121243873,O=C(Nc1ccc(CCO)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,8.82390874094432,1,binding,0
-1641148079457142798,Cc1ccc(OCC(=O)Nc2ccc(-c3nnc(-c4ccco4)o3)cc2)cc1,4.39794000867204,0,binding,0
-2881324846806406414,CN1CCN(c2ccnc3c2c(/C=C2\Oc4cc(O)cc(O)c4C2=O)cn3C)CC1,7.36653154442041,1,binding,1
1161406929659550208,Cn1ncc2c(NCC(C)(C)CO)nc(-c3cccc4[nH]ncc34)nc21,8.95860731484177,1,binding,0
-7476069285418528561,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(F)c1,5.415103655862549,0,binding,0
-1255842062548548236,Cc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,6.080398976215889,0,binding,1
5672151854961709977,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCCN1CCN(CCO)CC1,8.221848749616361,1,binding,0
-1498513392799844151,Nc1ncc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,6.60906489289662,0,binding,1
4458185065775752156,CN1CCC(Nc2nc(-c3cccc4[nH]ncc34)nc3c2cnn3C)CC1,8.08092190762393,1,binding,0
-3047860159851474769,O=C(NCCF)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,6.08354605145007,0,binding,1
-5909005842422796899,COc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1,5.6247022617826605,0,binding,0
-7749039757098342290,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(C(=O)OC(C)C)CC4)c3n2)cc1,5.6944336864847,0,binding,0
3405631708363786453,CCc1nc(N)nc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,6.46852108295774,0,binding,1
1205849407553081545,Cc1nc(N)nc(-n2c(NC3CCOCC3)nc3ccccc32)n1,5.7958800173440705,0,binding,0
-6024115768183820657,Cc1nc(N)nc(-n2c(Nc3ccon3)nc3ccccc32)n1,6.075720713938121,0,binding,1
-8664984760982445188,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC(OC)(OC)CC4)c3n2)cc1,6.188424994129409,0,binding,1
-5867481547865947568,Cc1cccc(NC(=O)c2ccc(Cn3cnc4ccccc4c3=O)o2)n1,4.552841968657781,0,binding,0
287833584988193614,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(Cl)c1,5.721246399047169,0,binding,0
-1438429068689829027,CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1.Cl,9.30102999566398,1,binding,0
7362870630543555651,CNC(=O)c1cccc(-c2nc(Nc3cccc(OC)c3)c3cnn(C)c3n2)c1,5.43889861635094,0,binding,0
6041688700624776897,O=C1NC(=O)/C(=C\c2ccc3c(c2)OC(F)(F)O3)S1,5.3467874862246605,0,binding,0
-3658996856355297226,C#CCNc1nc(C)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,5.397940008672039,0,binding,0
-4358866866589339294,CNC(=O)Nc1ccc2c(c1)C(=O)/C(=C/c1cn(C)c3nccc(N4CC5CCC(C4)O5)c13)O2,6.23657200643706,0,binding,1
-2038811577540311084,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)NN1CCCCC1,5.817870785947,0,binding,0
-3388224897030881664,O=C1/C(=C/c2c(-c3ccc4ccccc4c3)[nH]c3ccccc23)Oc2cc(O)cc(O)c21,6.096910013008059,0,binding,1
3370318051775028141,CCOc1ccc2nc3cc(/N=C/c4ccco4)ccc3c(N)c2c1,4.39794000867204,0,binding,0
-2007355923320863011,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(N3CCC(C(N)=O)CC3)ccnc21,7.53760200210104,1,binding,0
6368203631624572275,Cn1ncc2c(Nc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,8.85387196432176,1,binding,0
4204041615520794129,COc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,5.460923901207219,0,binding,0
-3715005270934576629,CNc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,6.721246399047169,0,binding,1
-6152014365058895359,Cc1nccn1-c1nc(-c2cccc(O)c2)nc(N2CCOCC2)n1,7.275724130399211,1,binding,1
5704084921896836589,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN1CCN(C)CC1,8.30102999566398,1,binding,0
-7014754070890125630,CCNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,6.14206473528057,0,binding,1
-574495095437378768,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4ccc(N5CCOCC5)nc4)cc3C2=O)c2c(N3CC4CCC(C3)O4)ccnc21,5.65364702554936,0,binding,0
-6461064971993715654,CC(=O)N1CCC(n2cnc3c(N4CCOCC4)nc(-c4cccc(CO)c4)nc32)CC1,6.72353819582676,0,binding,1
-8815073871084774338,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(c5ccc(F)cc5F)CC4)c3n2)c1,7.3565473235138095,1,binding,1
-2623933133741210369,Cc1nc(N)nc(-n2c(Nc3cc[nH]n3)nc3cc(F)c(F)cc32)n1,6.30980391997149,0,binding,1
-868311875611149875,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,6.45222529461218,0,binding,1
5446388391392231092,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3ccc4ccccc4c3)nc2C1,5.45692576496647,0,binding,0
5430735567139943132,CNc1cc(-c2cccc(O)c2)nc(N2CCOCC2)n1,5.95860731484177,0,binding,0
5766290039159510208,Cc1[nH]c2ccc(Br)cc2c1/C=C1\Oc2cc(O)cc(O)c2C1=O,6.74714696902011,0,binding,1
1764992044181998759,CC1(C)CC(=O)c2sc(N3CCOC[C@@H]3Cc3csc4ccccc34)nc2C1,6.903089986991941,0,binding,1
370009037799747255,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2CCN(C)C,8.04575749056067,1,binding,0
6238776414459979378,Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,7.85387196432176,1,binding,0
-5687709193491518480,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)c(C)n2C,8.15490195998574,1,binding,0
2009179476425961359,O=C(NCCF)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CC(F)(F)F)c3n2)cc1,5.56129946709926,0,binding,0
8618911818708367829,Clc1cccc(Nc2nc(N3CCOCC3)nc(-n3cccn3)n2)c1,5.55284196865778,0,binding,0
-2574617426367658628,Oc1cccc(-c2cc(Nc3cccnc3)nc(N3CCOCC3)n2)c1,7.251811972993799,1,binding,1
-8379109479230339198,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(N3C4CCC3COC4)ccnc21,7.721246399047169,1,binding,0
-8780894897789787797,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,7.086186147616281,1,binding,1
2800639884239956476,COc1ccc2[nH]cc(/C=C3\Oc4cc(O)cc(O)c4C3=O)c2c1,7.52287874528034,1,binding,0
2135118164002850281,O=C(NCCO)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,6.48945498979339,0,binding,1
869425464885199118,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(Br)c1,5.3829996588791005,0,binding,0
-4204293017343390605,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)cn2CCCN1CCOCC1,7.376750709602099,1,binding,1
-5016994973656835393,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(Cl)cc1,5.64340056427503,0,binding,0
4870763039031864003,CCN(CC)C(=O)C1CCN(c2ccnc3c2c(/C=C2\Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,6.511449283499559,0,binding,1
-2235299476090045970,Oc1cncc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,7.95860731484177,1,binding,0
-371969313046451950,C[C@H]1CN(c2nc(Nc3ccc4[nH]ncc4c3)cc(-c3cccc(O)c3)n2)C[C@@H](C)O1,4.958607314841769,0,binding,0
-8401952693327832721,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,6.16941133131486,0,binding,1
3357974183189827606,Oc1cccc(-c2ccnc(N3CCOCC3)n2)c1,6.585026652029179,0,binding,1
3927583093486954494,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)N4CC5CCC(C4)O5)cc3)ccnc21,7.244125144327509,1,binding,1
6657576151500962808,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC(=O)CC4)c3n2)cc1,5.885722703438409,0,binding,0
8864793135345934402,O=C(Nc1ccc(F)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,8.187086643357139,1,binding,0
-5908375032002603683,Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5cccnc5)CC4)c3n2)c1,7.180456064458129,1,binding,1
8142928599495432493,CCCc1nc(N)nc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,5.455931955649719,0,binding,0
-4349044621343939920,COc1ccc2[nH]c(-c3cccnc3)c(/C=C3\Oc4cc(O)cc(O)c4C3=O)c2c1,9.0,1,binding,0
-5453545771044163252,COc1cccc(Nc2nc(-c3cccc(S(C)(=O)=O)c3)nc3c2cnn3C)c1,7.251811972993799,1,binding,1
6896333067237411403,CC(=O)N1CCN(c2cc(-c3cccc(O)c3)nc(N3CCOCC3)n2)CC1,6.244125144327509,0,binding,1
-2595455936786190238,COc1cccc(Nc2nc(-c3cccc4[nH]nc(N)c34)nc3c2cnn3C)c1,7.95860731484177,1,binding,0
-694824264050845961,N#Cc1cccc(-c2c[nH]c3ncc(-c4cncc(NS(=O)(=O)c5ccccc5)c4)cc23)c1,7.508638306165731,1,binding,0
-7479534168865623959,c1cc2cc(-c3nc(N4CC5CCC(C4)O5)c4sccc4n3)ccc2[nH]1,5.064543119288389,0,binding,0
-6764981184552122597,CN1CCN(c2ccnc3c2c(/C=C2\Oc4cccc(O)c4C2=O)cn3C)CC1,6.7619538968712,0,binding,1
-106156079570507928,COc1ccc2[nH]c(C)c(/C=C3\Oc4cc(O)cc(O)c4C3=O)c2c1,8.52287874528034,1,binding,0
-1011386852820355661,Cc1nc(NCCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,5.1135092748275195,0,binding,0
785015869893992010,CC(=O)Nc1ccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)cc1,7.6382721639824105,1,binding,0
3659147682832066455,Cc1nc(NCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,5.20760831050175,0,binding,0
-3350145449815723620,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4CCCC4)CC3)ccnc21,6.041436116778031,0,binding,1
-3688741526664775428,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,5.898940645091879,0,binding,0
7955604730171722167,Fc1cccc(-c2cc(Nc3ccc4[nH]ncc4c3)nc(N3CCOCC3)n2)c1,5.022276394711151,0,binding,0
-5293061016588311059,Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(F)nc5)CC4)c3n2)c1,7.0268721464003,1,binding,1
5895464226898036845,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sc(CN4CCN(S(C)(=O)=O)CC4)cc3n2)cc1,7.33724216831843,1,binding,1
-8175788320403431346,O=C1/C(=C/c2c[nH]c3ccc(Cl)cc23)Oc2cc(O)cc(O)c21,6.308034897232639,0,binding,1
-3878085520396662739,O=c1[nH]c2ncc(-c3ccc4[nH]ncc4c3)nc2n1CC1CCCCC1,4.89962945488244,0,binding,0
-7735493751583440401,COc1ccc2[nH]c(-c3c(C)nn(C)c3C)c(/C=C3/Oc4ccc(NC(=O)Nc5ccc(C(=O)N(C)CCN(C)C)cc5)cc4C3=O)c2c1,9.52287874528034,1,binding,0
-2146655856990286568,COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)cn2CCCN1CCN(CCO)CC1,7.4317982759330095,1,binding,1
2169695366565120134,Cn1cc(/C=C2\Oc3cc(O)cc(O)c3C2=O)c2c(-c3ccccc3)cccc21,5.830325565941191,0,binding,0
-7750112486318352992,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,5.339419087572701,0,binding,0
3853127884468620566,COC(=O)N1CCC(n2ncc3c(N4C5CCC4COC5)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,5.73826145264746,0,binding,0
-2176128657397617749,N#Cc1cccc(-c2c[nH]c3ncc(-c4cncc(NS(=O)(=O)c5ccc(F)cc5F)c4)cc23)c1,7.5686362358410095,1,binding,0
8825093309834919914,COc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,5.769551078621731,0,binding,0
4036712164889455439,Cc1nc(N)nc(-n2c(Nc3ccn(C)n3)nc3ccccc32)n1,5.20760831050175,0,binding,0
6951486708630236382,CN(C)C(=O)C1CCN(c2ccnc3c2c(/C=C2\Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,5.692503962086789,0,binding,0
1218703413380343327,COc1cccc(Nc2nc(-c3cccc4[nH]ncc34)nc3c2cnn3C)c1,8.85387196432176,1,binding,0
-536381439348744938,CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(CC(F)(F)F)c3n2)cc1,5.86423148543218,0,binding,0
-7739866961270431156,COc1cc(F)c2[nH]c(-c3c(C)nn(C)c3C)c(/C=C3/Oc4ccc(NC(=O)Nc5ccc(C(=O)N(C)CCN(C)C)cc5)cc4C3=O)c2c1,9.69897000433602,1,binding,0
-3195194769262357905,CNC(=O)Nc1ccc(-c2nc(N3C[C@H](C)O[C@H](C)C3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,5.41150419899279,0,binding,0
-7779360900950206226,COc1ccc(Nc2cc(-c3cccc(O)c3)nc(N3CCOCC3)n2)cn1,7.769551078621731,1,binding,0
7991345739096749289,CN(C)C(=O)c1ccccc1-c1ccnc2c1c(/C=C1\Oc3cccc(O)c3C1=O)cn2C,5.229516190568889,0,binding,0
2810562495496854673,Cc1ccc(Nc2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,7.619788758288389,1,binding,0
478689552099339954,Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,5.752763450493241,0,binding,0
-7406936713754639714,O=S(=O)(Nc1cncc(-c2cnc3[nH]ccc3c2)c1)c1ccccc1,5.2839966563652006,0,binding,0
4291302345453336802,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CCN(C)C)c3n2)cc1,6.01502287358451,0,binding,1
5663464392541800753,Cn1ncc2c(NCCCS(C)(=O)=O)nc(-c3cccc4n[nH]cc34)nc21,8.85387196432176,1,binding,0
5531676784044138912,CC1(C)CNC(=O)c2sc(N3CCOC[C@@H]3Cc3c[nH]c4ccccc34)nc2C1,7.22914798835786,1,binding,1
2022303417676473680,Cn1cc(/C=C2\Oc3cc(O)ccc3C2=O)c2c(-c3ccccc3)ccnc21,6.65955588515988,0,binding,1
-545086860998751995,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4CCCCC4)CC3)ccnc21,6.221848749616361,0,binding,1
-8683436061683191628,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c([N+](=O)[O-])c1,5.3612113328426,0,binding,0
-7072312075708386694,O=C1CC2(CCCCC2)Cc2nc(N3CCOCC3)sc21,5.721246399047169,0,binding,0
917923172386380752,CN(Cc1ccncc1)C(=O)C1CCN(c2ccnc3c2c(/C=C2\Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,5.910094888560599,0,binding,0
-2193390562674297460,Oc1cccc(-c2cc(Oc3cccnc3)nc(N3CCOCC3)n2)c1,7.30102999566398,1,binding,1
1839138172964926729,CC1(C)CC(=O)c2sc(N3CCOCC3Cc3cccc4ccccc34)nc2C1,6.64016451766011,0,binding,1
4489915251034542110,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,8.221848749616361,1,binding,0
3319904256224765948,CC1(C)CC(=O)c2sc(-c3ccncc3)nc2C1,4.6929320493387,0,binding,0
3039287477489275917,CC(O)c1cc(-c2nc3c(N4CCOC[C@@H]4C)nc(N4CCOCC4)nc3[nH]2)ccn1,5.54211810326601,0,binding,0
-4464616998242913403,C[C@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3ccc(F)c(CO)c3)nc12,5.744727494896691,0,binding,0
-8596014771782861795,Nc1cccc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,5.41341269532824,0,binding,0
-5927400087818293346,NCc1cc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)ccn1,5.089375595110799,0,binding,0
3539660438110091480,OCc1cccc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,8.0,1,binding,0
7283586948529176345,CC(=O)Nc1cccc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,5.52143350440616,0,binding,0
7964240479468929758,c1cc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c2cc[nH]c2c1,6.244125144327509,0,binding,1
2475700915077720376,Oc1ccccc1-c1nc2c(N3CCOCC3)nc(N3CCOCC3)nc2[nH]1,6.318758762624411,0,binding,1
118665127132186946,C[C@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3cc(CO)ccc3Cl)nc12,6.14266750356873,0,binding,1
-9158108577001053591,COC1CCN(c2nc(N3CCOCC3)c3nc(-c4cccc5[nH]ccc45)[nH]c3n2)CC1,5.68402965454308,0,binding,0
-2734728608834807210,C[C@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3cnc4cc[nH]c4c3)nc12,6.36653154442041,0,binding,1
6350259582709140165,Oc1cccc(-c2cc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,5.9751040398925195,0,binding,0
-7179847343757226361,c1cc2ccc(-c3nc4c(N5CCOCC5)nc(N5CCOCC5)nc4[nH]3)cc2[nH]1,5.0433514207948,0,binding,0
-3644082846377872077,COc1cc(CO)cc(-c2nc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3[nH]2)c1,6.397940008672039,0,binding,1
-3626755107784302743,Cc1cc2c(-c3nc4c(N5CCOCC5)nc(N5CCOCC5)nc4[nH]3)cccc2[nH]1,6.22914798835786,0,binding,1
6322354935978758032,c1cc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c2cn[nH]c2c1,7.397940008672039,1,binding,1
-6262109703712408253,COc1ccc(-c2nc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3[nH]2)cc1CO,5.595166283380059,0,binding,0
-119391838317551221,C[C@H]1COCCN1c1nc(N2CCC(O)CC2)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,5.1366771398795406,0,binding,0
4342929503823625360,C[C@H]1CN(c2nc(N3CCOCC3)c3nc(-c4cccc(N)c4)[nH]c3n2)C[C@@H](C)O1,5.598599459218461,0,binding,0
6193952171469429636,OCc1ccccc1-c1nc2c(N3CCOCC3)nc(N3CCOCC3)nc2[nH]1,5.2313618987523895,0,binding,0
4447993364702519390,Oc1cccc(-c2nc3c(N4CCOCC4)nc(N4CCOCC4)nc3[nH]2)c1,7.69897000433602,1,binding,0
